StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,irb_consent,age,zip_code,county,household_income,single_parent,occupation,occupation_9_TEXT,housing,housing_5_TEXT,food,housing_stress,energy_stress,food_stress,trans_stress,internet_access,internet_devices,internet_devices_6_TEXT,child_care,child_care_needs,child_care_needs_3_TEXT,child_care_stress,clothing_stress,services,services_15_TEXT,organizations,organizations_7_TEXT,resources_non_access,resources_non_access_15_TEXT,why_non_access,why_non_access_6_TEXT,happy,sad,stressed,angry,frustrated,tired,hopeful,worried,raffle
2023-02-22 22:15:26,2023-02-22 22:26:57,IP Address,100,691,True,2023-02-22 22:26:58,R_1gusBX6n50gcXPX,anonymous,EN,0.6000000238418579,Yes,25,78213,Brooks,"$50,001 - $70,000",Yes,Employed full-time (32 hours or more per week),,I rent a house or apartment,,Some of the time,Somewhat stressful,Somewhat stressful,Not stressful,Somewhat stressful,Very reliable,"Desktop computer,Laptop computer",,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Somewhat stressful,"Clothing of household items,Computer or technology equipment,Medical equipment or supplies",,"Afterschool Program,Domestic Assault Shelter",,"Clothing of household items,Computer or technology equipment,Medical equipment or supplies",,Transportation: I did not have a good way to get to the location,,Most of the time,Some of the time,Some of the time,Some of the time,Some of the time,Most of the time,Most of the time,Some of the time,Yes
2023-02-22 22:15:28,2023-02-22 22:27:01,IP Address,100,693,True,2023-02-22 22:27:01,R_1ouqFM1JFNCWRa5,anonymous,EN,0.6000000238418579,Yes,25,78213,Brooks,"$30,001 - $50,000",Yes,Employed full-time (32 hours or more per week),,I rent a house or apartment,,Some of the time,Not stressful,Somewhat stressful,,Not stressful,Very reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone)",,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Somewhat stressful,"Food,Clothing of household items,Medical equipment or supplies",,"Afterschool Program,Domestic Assault Shelter",,"Clothing of household items,Computer or technology equipment,Healthcare",,Transportation: I did not have a good way to get to the location,,Most of the time,Some of the time,Some of the time,Some of the time,Some of the time,Most of the time,Most of the time,Some of the time,Yes
2023-02-22 22:19:49,2023-02-22 22:27:55,IP Address,100,486,True,2023-02-22 22:27:55,R_2WOMNzdKOEeWYQj,anonymous,EN,0.699999988079071,Yes,34,48548,Lanier,"$50,001 - $70,000",Yes,"Employed full-time (32 hours or more per week),Self-Employed",,I own my own home or apartment,,,"Not applicable, do not have to pay for this",Not stressful,Somewhat stressful,Not stressful,Not at all reliable,"Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Somewhat stressful,"Food,Rent or mortgage assistance",,"Homeless Shelter,Domestic Assault Shelter",,"Food,Utilities",,"Hours: It was not open when I could get to the location,Process: I did not know how to get through all the paperwork and requirements",,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Most of the time,Most of the time,Some of the time,Yes
2023-02-22 22:28:43,2023-02-22 22:29:47,Spam,100,64,True,2023-02-22 22:29:48,R_z9e5RgLKIOpfTnX,anonymous,EN,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:29:02,2023-02-22 22:30:04,Spam,100,62,True,2023-02-22 22:30:04,R_2zjRizwq347qjYs,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:27:58,2023-02-22 22:30:09,IP Address,100,131,True,2023-02-22 22:30:09,R_3koaIMCzAwiPMPO,anonymous,EN,0.800000011920929,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:29:06,2023-02-22 22:30:13,Spam,100,67,True,2023-02-22 22:30:13,R_3mf4PxezyGxAxSJ,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:29:11,2023-02-22 22:30:22,Spam,100,71,True,2023-02-22 22:30:22,R_2aaey8qavAFib8W,anonymous,EN,0.4000000059604645,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:29:15,2023-02-22 22:30:32,Spam,100,76,True,2023-02-22 22:30:32,R_273yNHHXZ7i2bHW,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:29:21,2023-02-22 22:30:41,Spam,100,80,True,2023-02-22 22:30:42,R_2dmzAp6tt7vfc9a,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:29:27,2023-02-22 22:30:50,IP Address,100,83,True,2023-02-22 22:30:50,R_1LjUhMRVVqZCUZP,anonymous,EN,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:29:35,2023-02-22 22:31:04,IP Address,100,88,True,2023-02-22 22:31:04,R_PNfO2iSCVTg9oxb,anonymous,EN,0.20000000298023224,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:29:36,2023-02-22 22:31:17,Spam,100,100,True,2023-02-22 22:31:17,R_31KM7NFqGAX9DsB,anonymous,EN,0.4000000059604645,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:13:00,2023-02-22 22:31:38,IP Address,100,1118,True,2023-02-22 22:31:39,R_tRv0VzDkgrkplxn,anonymous,EN,0.800000011920929,Yes,,,Atkinson,"$30,001 - $50,000",Yes,Employed part-time (31 hours or less per week),,I rent a house or apartment,,All of the time,"Not applicable, do not have to pay for this","Not applicable, do not have to pay for this","Not applicable, do not have to pay for this","Not applicable, do not have to pay for this","Not applicable, I do not have internet access at home",,,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this","Not applicable, I do not have to pay for this","I have not used any of the services below,Rent or mortgage assistance",,,,"None, I was able to access all the resources I needed,Clothing of household items",,,,Rarely,Some of the time,Some of the time,Rarely,Rarely,Some of the time,Some of the time,Some of the time,Yes
2023-02-22 22:30:02,2023-02-22 22:31:53,Spam,100,111,True,2023-02-22 22:31:53,R_RlYiZtPRhfXsNt7,anonymous,EN,0.20000000298023224,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:31:35,2023-02-22 22:32:22,IP Address,100,47,True,2023-02-22 22:32:22,R_tKcDzVTNnrwE4bD,anonymous,EN,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:31:16,2023-02-22 22:34:26,Spam,100,189,True,2023-02-22 22:34:27,R_vjn4bbYHlpQ56vL,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:31:31,2023-02-22 22:34:30,IP Address,100,179,True,2023-02-22 22:34:31,R_1DU2doelI46qt1P,anonymous,EN,0.800000011920929,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:32:39,2023-02-22 22:35:01,Spam,100,142,True,2023-02-22 22:35:02,R_3rUjKC5dBZg8k2s,anonymous,EN,0.800000011920929,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:32:50,2023-02-22 22:35:08,IP Address,100,137,True,2023-02-22 22:35:08,R_UT5N9qpAeakhxFn,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:14:22,2023-02-22 22:38:20,IP Address,100,1437,True,2023-02-22 22:38:20,R_6KcUkVwLy2wKNmp,anonymous,EN,0.6000000238418579,Yes,,,Atkinson,"$30,001 - $50,000",Yes,Employed part-time (31 hours or less per week),,I rent a house or apartment,,All of the time,"Not applicable, do not have to pay for this","Not applicable, do not have to pay for this",,Not stressful,"Not applicable, I do not have internet access at home",,,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this","Not applicable, I do not have to pay for this","Clothing of household items,Rent or mortgage assistance",,"Homeless Shelter,Domestic Assault Shelter",,"None, I was able to access all the resources I needed,Child care",,,,Some of the time,Rarely,Rarely,Most of the time,Some of the time,Rarely,Some of the time,Some of the time,Yes
2023-02-22 22:35:44,2023-02-22 22:39:02,IP Address,100,198,True,2023-02-22 22:39:03,R_32OPpJ6UZq81wcO,anonymous,EN,0.20000000298023224,Yes,25,Stewart,Brooks,"$50,001 - $70,000",Yes,Employed full-time (32 hours or more per week),,I own my own home or apartment,,Most of the time,Somewhat stressful,Somewhat stressful,Not stressful,Not stressful,Not at all reliable,"Smartphone (e.g., iPhone)",,"Yes, my child care needs are met",Full-time child care,,Not stressful,Not stressful,"Food,Utilities",,"Local Food Bank,Domestic Assault Shelter",,"Rent or mortgage assistance,Legal aid",,"Transportation: I did not have a good way to get to the location,Cost: Lack of funds to receive services",,Some of the time,Some of the time,Some of the time,Some of the time,Most of the time,Most of the time,Most of the time,Some of the time,Yes
2023-02-22 22:34:45,2023-02-22 22:39:39,IP Address,100,293,True,2023-02-22 22:39:39,R_2Ec7iU6wx3gwDtJ,anonymous,EN,0.800000011920929,Yes,33,94588,Brooks,"$50,001 - $70,000",Yes,"Employed full-time (32 hours or more per week),Disabled",,I own my own home or apartment,,Some of the time,"Not applicable, do not have to pay for this","Not applicable, do not have to pay for this",Somewhat stressful,Not stressful,Not at all reliable,"Laptop computer,Tablet",,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Somewhat stressful,"Mental health services,Child care,Computer or technology equipment",,"Local Food Bank,Afterschool Program,Government Agency",,"Clothing of household items,Rent or mortgage assistance,Computer or technology equipment",,"Hours: It was not open when I could get to the location,Cost: Lack of funds to receive services",,Some of the time,Most of the time,Some of the time,Some of the time,Most of the time,Some of the time,Rarely,Most of the time,Yes
2023-02-22 22:34:42,2023-02-22 22:39:41,IP Address,100,298,True,2023-02-22 22:39:42,R_2xOT4to1qA1bZBy,anonymous,EN,0.8999999761581421,Yes,34,94588,Bacon,"$50,001 - $70,000",Yes,"Employed full-time (32 hours or more per week),Taking care of house/family",,I own my own home or apartment,,Some of the time,"Not applicable, do not have to pay for this",Not stressful,Somewhat stressful,Not stressful,Not at all reliable,"Desktop computer,Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,"Mental health services,Child care,Utilities",,"Local Food Bank,Domestic Assault Shelter,Government Agency",,"Mental health services,Rent or mortgage assistance,Legal aid",,"Hours: It was not open when I could get to the location,Cost: Lack of funds to receive services",,Some of the time,Most of the time,Some of the time,Some of the time,Some of the time,Some of the time,Most of the time,Some of the time,Yes
2023-02-22 22:32:11,2023-02-22 22:40:15,Spam,100,483,True,2023-02-22 22:40:15,R_b7p6m7sfIyrzjGN,anonymous,EN,0.800000011920929,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:38:21,2023-02-22 22:40:42,Spam,100,141,True,2023-02-22 22:40:42,R_1P5jVyoNeLbbGuW,anonymous,EN,0.20000000298023224,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:39:53,2023-02-22 22:41:01,Spam,100,68,True,2023-02-22 22:41:02,R_2E03p04LIkwDlUI,anonymous,EN,0.20000000298023224,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:35:12,2023-02-22 22:41:07,Spam,100,355,True,2023-02-22 22:41:08,R_3h3dxXh4gUk5jcx,anonymous,EN,0.4000000059604645,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:39:15,2023-02-22 22:41:16,Spam,100,121,True,2023-02-22 22:41:16,R_3gU6Ss4T1HdqdcX,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:39:42,2023-02-22 22:41:21,Spam,100,98,True,2023-02-22 22:41:21,R_5gsQppkgWdJSfKx,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:38:34,2023-02-22 22:41:24,IP Address,100,170,True,2023-02-22 22:41:24,R_2to2hkSTwWOuR3s,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:39:43,2023-02-22 22:42:07,Spam,100,143,True,2023-02-22 22:42:08,R_3qKxLIsidxJkoFh,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:42:04,2023-02-22 22:42:58,IP Address,100,53,True,2023-02-22 22:42:58,R_d0TvpNoGHgaeCNr,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:43:37,2023-02-22 22:44:12,IP Address,100,35,True,2023-02-22 22:44:13,R_2SIhZHZ2UevTHGB,anonymous,EN,0.20000000298023224,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:43:40,2023-02-22 22:44:15,Spam,100,35,True,2023-02-22 22:44:15,R_272LSj3OtLEVmdp,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:42:13,2023-02-22 22:44:21,Spam,100,128,True,2023-02-22 22:44:21,R_1LzgAQZjtdTvv5a,anonymous,EN,0.20000000298023224,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:39:05,2023-02-22 22:44:53,IP Address,100,347,True,2023-02-22 22:44:53,R_XAg3LQVlHOs25QB,anonymous,EN,,Yes,,,Atkinson,"$50,001 - $70,000",Yes,Employed part-time (31 hours or less per week),,I own my own home or apartment,,All of the time,Not stressful,"Not applicable, do not have to pay for this","Not applicable, do not have to pay for this","Not applicable, do not have to pay for this",Not at all reliable,Desktop computer,,"Yes, my child care needs are met",After-school child care,,"Not applicable, I do not have to pay for this",,"Clothing of household items,Healthcare",,Domestic Assault Shelter,,"Mental health services,Food",,Availability: Resource does not exist in my area,,Some of the time,Rarely,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Rarely,Yes
2023-02-22 22:44:05,2023-02-22 22:45:51,Spam,100,105,True,2023-02-22 22:45:51,R_BPo6JxBKkeSPllf,anonymous,EN,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:39:24,2023-02-22 22:46:11,IP Address,100,407,True,2023-02-22 22:46:12,R_1QGxDrTWSP6akXL,anonymous,EN,0.800000011920929,Yes,,,Atkinson,"$30,001 - $50,000",Yes,Employed part-time (31 hours or less per week),,I rent a house or apartment,,All of the time,"Not applicable, do not have to pay for this","Not applicable, do not have to pay for this",Not stressful,"Not applicable, do not have to pay for this","Not applicable, I do not have internet access at home",,,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Not stressful,"I have not used any of the services below,Clothing of household items",,,,"Mental health services,Clothing of household items",,Availability: Resource does not exist in my area,,Rarely,Rarely,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Yes
2023-02-22 22:40:08,2023-02-22 22:46:29,Spam,100,381,True,2023-02-22 22:46:30,R_3IQbmK0Bh1lnvC1,anonymous,EN,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:37:58,2023-02-22 22:46:38,Spam,100,519,True,2023-02-22 22:46:38,R_3I4ZSKQiQgxQ1c0,anonymous,EN,0.800000011920929,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:35:07,2023-02-22 22:46:39,IP Address,100,691,True,2023-02-22 22:46:39,R_oXXOW8ALqVrWQNj,anonymous,EN,0.8999999761581421,Yes,20,40272,Clinch,"$50,001 - $70,000",Yes,"Employed full-time (32 hours or more per week),Self-Employed",,I own my own home or apartment,,Most of the time,Not stressful,Not stressful,Not stressful,"Not applicable, do not have to pay for this",Not at all reliable,Laptop computer,,"Yes, my child care needs are met",After-school child care,,Not stressful,Not stressful,Legal aid,,Homeless Shelter,,Clothing of household items,,Transportation: I did not have a good way to get to the location,,Most of the time,Some of the time,Most of the time,Some of the time,Some of the time,Some of the time,Nearly always,Most of the time,Yes
2023-02-22 22:34:47,2023-02-22 22:46:40,IP Address,100,712,True,2023-02-22 22:46:40,R_8H5feZaklYKoJkl,anonymous,EN,0.6000000238418579,Yes,41,94588,Bacon,"$70,001 - $90,000",Yes,"Employed full-time (32 hours or more per week),Disabled",,"Homeless, sheltered (i.e., shelter, or hotel/motel)",,Most of the time,"Not applicable, do not have to pay for this","Not applicable, do not have to pay for this",Not stressful,"Not applicable, do not have to pay for this","Not applicable, I do not have internet access at home",,,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Not stressful,"Mental health services,Computer or technology equipment,Medical equipment or supplies",,"Local Food Bank,Afterschool Program,Government Agency",,"Clothing of household items,Rent or mortgage assistance,Computer or technology equipment",,"Transportation: I did not have a good way to get to the location,Hours: It was not open when I could get to the location",,Most of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Most of the time,Some of the time,Yes
2023-02-22 22:46:16,2023-02-22 22:46:51,IP Address,100,35,True,2023-02-22 22:46:52,R_3CT1vDQlaFC5KJy,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
